read_date,sl_read1,bl_meter1,bl_ahd1,mean_temp1,bl_meter2,bl_ahd2,mean_temp2,bl_meter3,bl_ahd3,mean_temp3,bl_meter4,bl_ahd4,mean_temp4,sl_meter,rf_meter,rf_read1
2017-01-24 00:00:00,0.218,GW967137.1.1,253.013,19.5,GW967137.2.2,251.657,20.233,GW967138.1.1,284.107,19.51,GW967138.2.2,280.915,20.329,CF419051,54151,0
2017-01-25 00:00:00,0.218,GW967137.1.1,253.021,19.499,GW967137.2.2,251.66,20.243,GW967138.1.1,284.133,19.618,GW967138.2.2,280.931,20.33,CF419051,54151,11.4
2017-01-26 00:00:00,0.218,GW967137.1.1,253.023,19.5,GW967137.2.2,251.662,20.222,GW967138.1.1,284.13,19.683,GW967138.2.2,280.938,20.35,CF419051,54151,25
2017-01-27 00:00:00,0.219,GW967137.1.1,253.021,19.5,GW967137.2.2,251.661,20.221,GW967138.1.1,284.133,19.783,GW967138.2.2,280.944,20.348,CF419051,54151,1.2
2017-01-28 00:00:00,0.219,GW967137.1.1,253.017,19.5,GW967137.2.2,251.656,20.208,GW967138.1.1,284.115,19.761,GW967138.2.2,280.939,20.351,CF419051,54151,0
2017-01-29 00:00:00,0.219,GW967137.1.1,253.013,19.499,GW967137.2.2,251.653,20.216,GW967138.1.1,284.103,19.799,GW967138.2.2,280.938,20.348,CF419051,54151,0
2017-01-30 00:00:00,0.219,GW967137.1.1,253.007,19.494,GW967137.2.2,251.653,20.214,GW967138.1.1,284.093,19.8,GW967138.2.2,280.939,20.365,CF419051,54151,0
2017-01-31 00:00:00,0.218,GW967137.1.1,253.005,19.495,GW967137.2.2,251.655,20.207,GW967138.1.1,284.083,19.8,GW967138.2.2,280.94,20.363,CF419051,54151,0
2017-02-01 00:00:00,0.217,GW967137.1.1,253.004,19.496,GW967137.2.2,251.656,20.201,GW967138.1.1,284.071,19.86,GW967138.2.2,280.942,20.36,CF419051,54151,0
2017-02-02 00:00:00,0.217,GW967137.1.1,253.003,19.49,GW967137.2.2,251.657,20.203,GW967138.1.1,284.058,19.9,GW967138.2.2,280.94,20.342,CF419051,54151,0
2017-02-03 00:00:00,0.216,GW967137.1.1,253.002,19.491,GW967137.2.2,251.652,20.204,GW967138.1.1,284.046,19.9,GW967138.2.2,280.938,20.333,CF419051,54151,0
2017-02-04 00:00:00,0.216,GW967137.1.1,253,19.49,GW967137.2.2,251.649,20.2,GW967138.1.1,284.033,19.917,GW967138.2.2,280.937,20.338,CF419051,54151,0
2017-02-05 00:00:00,0.216,GW967137.1.1,253.001,19.482,GW967137.2.2,251.649,20.201,GW967138.1.1,284.017,19.996,GW967138.2.2,280.937,20.367,CF419051,54151,0
2017-02-06 00:00:00,0.216,GW967137.1.1,253.001,19.492,GW967137.2.2,251.649,20.2,GW967138.1.1,284.005,20,GW967138.2.2,280.938,20.344,CF419051,54151,0
2017-02-07 00:00:00,0.215,GW967137.1.1,253,19.483,GW967137.2.2,251.644,20.2,GW967138.1.1,283.987,20.023,GW967138.2.2,280.934,20.356,CF419051,54151,0
2017-02-08 00:00:00,0.215,GW967137.1.1,252.998,19.481,GW967137.2.2,251.637,20.202,GW967138.1.1,283.969,20.1,GW967138.2.2,280.928,20.357,CF419051,54151,0
2017-02-09 00:00:00,0.215,GW967137.1.1,252.997,19.478,GW967137.2.2,251.639,20.2,GW967138.1.1,283.953,20.1,GW967138.2.2,280.932,20.366,CF419051,54151,0
2017-02-10 00:00:00,0.214,GW967137.1.1,252.998,19.452,GW967137.2.2,251.647,20.2,GW967138.1.1,283.938,20.103,GW967138.2.2,280.94,20.378,CF419051,54151,0
2017-02-11 00:00:00,0.214,GW967137.1.1,252.998,19.448,GW967137.2.2,251.653,20.2,GW967138.1.1,283.927,20.19,GW967138.2.2,280.947,20.386,CF419051,54151,0
2017-02-12 00:00:00,0.215,GW967137.1.1,253.003,19.438,GW967137.2.2,251.666,20.2,GW967138.1.1,283.918,20.2,GW967138.2.2,280.959,20.378,CF419051,54151,0
2017-02-13 00:00:00,0.215,GW967137.1.1,252.999,19.429,GW967137.2.2,251.657,20.2,GW967138.1.1,283.903,20.202,GW967138.2.2,280.952,20.386,CF419051,54151,0
2017-02-14 00:00:00,0.215,GW967137.1.1,252.996,19.411,GW967137.2.2,251.645,20.2,GW967138.1.1,283.883,20.285,GW967138.2.2,280.942,20.393,CF419051,54151,0
2017-02-15 00:00:00,0.215,GW967137.1.1,252.992,19.409,GW967137.2.2,251.641,20.2,GW967138.1.1,283.866,20.3,GW967138.2.2,280.942,20.376,CF419051,54151,0
2017-02-16 00:00:00,0.215,GW967137.1.1,252.99,19.402,GW967137.2.2,251.642,20.2,GW967138.1.1,283.851,20.311,GW967138.2.2,280.941,20.383,CF419051,54151,0
2017-02-17 00:00:00,0.214,GW967137.1.1,252.999,19.403,GW967137.2.2,251.646,20.2,GW967138.1.1,283.837,20.396,GW967138.2.2,280.945,20.385,CF419051,54151,0
2017-02-18 00:00:00,0.215,GW967137.1.1,253,19.4,GW967137.2.2,251.655,20.2,GW967138.1.1,283.828,20.4,GW967138.2.2,280.956,20.367,CF419051,54151,9.6
2017-02-19 00:00:00,0.215,GW967137.1.1,252.996,19.398,GW967137.2.2,251.652,20.2,GW967138.1.1,283.816,20.413,GW967138.2.2,280.953,20.379,CF419051,54151,13
2017-02-20 00:00:00,0.215,GW967137.1.1,252.992,19.399,GW967137.2.2,251.639,20.2,GW967138.1.1,283.803,20.497,GW967138.2.2,280.944,20.384,CF419051,54151,0.4
2017-02-21 00:00:00,0.215,GW967137.1.1,252.989,19.401,GW967137.2.2,251.63,20.2,GW967138.1.1,283.785,20.5,GW967138.2.2,280.936,20.383,CF419051,54151,0
2017-02-22 00:00:00,0.215,GW967137.1.1,252.988,19.403,GW967137.2.2,251.629,20.2,GW967138.1.1,283.767,20.515,GW967138.2.2,280.935,20.384,CF419051,54151,0
2017-02-23 00:00:00,0.215,GW967137.1.1,252.986,19.397,GW967137.2.2,251.628,20.2,GW967138.1.1,283.752,20.598,GW967138.2.2,280.934,20.371,CF419051,54151,0
2017-02-24 00:00:00,0.215,GW967137.1.1,252.986,19.4,GW967137.2.2,251.631,20.2,GW967138.1.1,283.736,20.6,GW967138.2.2,280.938,20.363,CF419051,54151,0
2017-02-25 00:00:00,0.215,GW967137.1.1,252.99,19.4,GW967137.2.2,251.635,20.2,GW967138.1.1,283.725,20.6,GW967138.2.2,280.94,20.36,CF419051,54151,0.2
2017-02-26 00:00:00,0.215,GW967137.1.1,252.985,19.4,GW967137.2.2,251.631,20.2,GW967138.1.1,283.711,20.666,GW967138.2.2,280.936,20.353,CF419051,54151,0
2017-02-27 00:00:00,0.215,GW967137.1.1,252.984,19.4,GW967137.2.2,251.625,20.2,GW967138.1.1,283.696,20.7,GW967138.2.2,280.933,20.348,CF419051,54151,2.4
2017-02-28 00:00:00,0.215,GW967137.1.1,252.985,19.399,GW967137.2.2,251.627,20.2,GW967138.1.1,283.685,20.7,GW967138.2.2,280.934,20.357,CF419051,54151,0.8
2017-03-01 00:00:00,0.215,GW967137.1.1,252.99,19.4,GW967137.2.2,251.631,20.2,GW967138.1.1,283.676,20.766,GW967138.2.2,280.937,20.349,CF419051,54151,2.2
2017-03-02 00:00:00,0.215,GW967137.1.1,252.994,19.4,GW967137.2.2,251.637,20.2,GW967138.1.1,283.666,20.8,GW967138.2.2,280.941,20.359,CF419051,54151,0
2017-03-03 00:00:00,0.215,GW967137.1.1,252.991,19.4,GW967137.2.2,251.641,20.2,GW967138.1.1,283.656,20.8,GW967138.2.2,280.943,20.356,CF419051,54151,1.6
2017-03-04 00:00:00,0.215,GW967137.1.1,252.998,19.4,GW967137.2.2,251.643,20.2,GW967138.1.1,283.65,20.814,GW967138.2.2,280.945,20.344,CF419051,54151,4.2
2017-03-05 00:00:00,0.217,GW967137.1.1,253.004,19.4,GW967137.2.2,251.651,20.2,GW967138.1.1,283.647,20.892,GW967138.2.2,280.952,20.357,CF419051,54151,21.8
2017-03-06 00:00:00,0.216,GW967137.1.1,252.997,19.399,GW967137.2.2,251.646,20.2,GW967138.1.1,283.637,20.9,GW967138.2.2,280.947,20.352,CF419051,54151,1
2017-03-07 00:00:00,0.215,GW967137.1.1,252.991,19.398,GW967137.2.2,251.638,20.2,GW967138.1.1,283.625,20.9,GW967138.2.2,280.942,20.365,CF419051,54151,0
2017-03-08 00:00:00,0.213,GW967137.1.1,252.987,19.399,GW967137.2.2,251.638,20.2,GW967138.1.1,283.609,20.978,GW967138.2.2,280.941,20.366,CF419051,54151,0
2017-03-09 00:00:00,0.212,GW967137.1.1,252.985,19.4,GW967137.2.2,251.64,20.2,GW967138.1.1,283.596,21,GW967138.2.2,280.943,20.355,CF419051,54151,0
2017-03-10 00:00:00,0.212,GW967137.1.1,252.983,19.397,GW967137.2.2,251.639,20.2,GW967138.1.1,283.585,21,GW967138.2.2,280.942,20.353,CF419051,54151,0
2017-03-11 00:00:00,0.212,GW967137.1.1,252.981,19.389,GW967137.2.2,251.641,20.2,GW967138.1.1,283.572,21.017,GW967138.2.2,280.943,20.379,CF419051,54151,0
2017-03-12 00:00:00,0.212,GW967137.1.1,252.98,19.4,GW967137.2.2,251.647,20.2,GW967138.1.1,283.557,21.099,GW967138.2.2,280.947,20.358,CF419051,54151,0
2017-03-13 00:00:00,0.212,GW967137.1.1,252.99,19.395,GW967137.2.2,251.648,20.2,GW967138.1.1,283.549,21.1,GW967138.2.2,280.945,20.376,CF419051,54151,8.2
2017-03-14 00:00:00,0.213,GW967137.1.1,252.999,19.399,GW967137.2.2,251.642,20.2,GW967138.1.1,283.54,21.1,GW967138.2.2,280.939,20.374,CF419051,54151,5
2017-03-15 00:00:00,0.213,GW967137.1.1,252.997,19.397,GW967137.2.2,251.643,20.2,GW967138.1.1,283.533,21.136,GW967138.2.2,280.939,20.366,CF419051,54151,12.4
2017-03-16 00:00:00,0.213,GW967137.1.1,252.995,19.397,GW967137.2.2,251.649,20.2,GW967138.1.1,283.524,21.2,GW967138.2.2,280.943,20.352,CF419051,54151,18.4
2017-03-17 00:00:00,0.213,GW967137.1.1,252.991,19.4,GW967137.2.2,251.639,20.2,GW967138.1.1,283.516,21.2,GW967138.2.2,280.937,20.366,CF419051,54151,23.4
2017-03-18 00:00:00,0.212,GW967137.1.1,253,19.4,GW967137.2.2,251.641,20.2,GW967138.1.1,283.51,21.2,GW967138.2.2,280.938,20.366,CF419051,54151,7
2017-03-19 00:00:00,0.214,GW967137.1.1,253.001,19.4,GW967137.2.2,251.644,20.2,GW967138.1.1,283.504,21.2,GW967138.2.2,280.94,20.364,CF419051,54151,15.6
2017-03-20 00:00:00,0.213,GW967137.1.1,252.997,19.399,GW967137.2.2,251.642,20.2,GW967138.1.1,283.492,21.209,GW967138.2.2,280.936,20.354,CF419051,54151,0
2017-03-21 00:00:00,0.213,GW967137.1.1,252.995,19.399,GW967137.2.2,251.645,20.2,GW967138.1.1,283.484,21.291,GW967138.2.2,280.937,20.368,CF419051,54151,0.2
2017-03-22 00:00:00,0.213,GW967137.1.1,252.993,19.4,GW967137.2.2,251.643,20.2,GW967138.1.1,283.476,21.3,GW967138.2.2,280.935,20.376,CF419051,54151,12.2
2017-03-23 00:00:00,0.214,GW967137.1.1,252.991,19.4,GW967137.2.2,251.64,20.2,GW967138.1.1,283.467,21.3,GW967138.2.2,280.932,20.374,CF419051,54151,0.2
2017-03-24 00:00:00,0.214,GW967137.1.1,252.99,19.4,GW967137.2.2,251.639,20.2,GW967138.1.1,283.459,21.3,GW967138.2.2,280.929,20.371,CF419051,54151,7
2017-03-25 00:00:00,0.214,GW967137.1.1,252.988,19.402,GW967137.2.2,251.64,20.2,GW967138.1.1,283.451,21.3,GW967138.2.2,280.929,20.365,CF419051,54151,0
2017-03-26 00:00:00,0.213,GW967137.1.1,252.995,19.411,GW967137.2.2,251.645,20.2,GW967138.1.1,283.442,21.304,GW967138.2.2,280.931,20.376,CF419051,54151,3.2
2017-03-27 00:00:00,0.214,GW967137.1.1,253.002,19.406,GW967137.2.2,251.656,20.2,GW967138.1.1,283.438,21.37,GW967138.2.2,280.936,20.375,CF419051,54151,1.8
2017-03-28 00:00:00,0.213,GW967137.1.1,252.998,19.41,GW967137.2.2,251.658,20.2,GW967138.1.1,283.43,21.4,GW967138.2.2,280.936,20.375,CF419051,54151,0
2017-03-29 00:00:00,0.213,GW967137.1.1,252.997,19.431,GW967137.2.2,251.663,20.179,GW967138.1.1,283.419,21.343,GW967138.2.2,280.935,20.324,CF419051,54151,0
2017-03-30 00:00:00,0.213,GW967137.1.1,253.01,19.434,GW967137.2.2,251.674,20.161,GW967138.1.1,283.411,21.355,GW967138.2.2,280.939,20.3,CF419051,54151,7.8
2017-03-31 00:00:00,0.215,GW967137.1.1,253.016,19.445,GW967137.2.2,251.668,20.171,GW967138.1.1,283.409,21.4,GW967138.2.2,280.933,20.3,CF419051,54151,12.4
2017-04-01 00:00:00,0.214,GW967137.1.1,253.014,19.456,GW967137.2.2,251.659,20.165,GW967138.1.1,283.4,21.4,GW967138.2.2,280.921,20.3,CF419051,54151,0.4
2017-04-02 00:00:00,0.214,GW967137.1.1,253.015,19.46,GW967137.2.2,251.648,20.168,GW967138.1.1,283.39,21.4,GW967138.2.2,280.912,20.3,CF419051,54151,0
2017-04-03 00:00:00,0.213,GW967137.1.1,253.016,19.461,GW967137.2.2,251.641,20.166,GW967138.1.1,283.381,21.416,GW967138.2.2,280.906,20.3,CF419051,54151,0.2
2017-04-04 00:00:00,0.212,GW967137.1.1,253.019,19.475,GW967137.2.2,251.639,20.168,GW967138.1.1,283.372,21.477,GW967138.2.2,280.904,20.3,CF419051,54151,0.2
2017-04-05 00:00:00,0.212,GW967137.1.1,253.021,19.485,GW967137.2.2,251.643,20.174,GW967138.1.1,283.363,21.498,GW967138.2.2,280.904,20.3,CF419051,54151,0.2
2017-04-06 00:00:00,0.212,GW967137.1.1,253.025,19.5,GW967137.2.2,251.64,20.179,GW967138.1.1,283.357,21.5,GW967138.2.2,280.9,20.3,CF419051,54151,1.2
2017-04-07 00:00:00,0.211,GW967137.1.1,253.026,19.5,GW967137.2.2,251.636,20.19,GW967138.1.1,283.349,21.5,GW967138.2.2,280.898,20.3,CF419051,54151,4.8
2017-04-08 00:00:00,0.211,GW967137.1.1,253.029,19.5,GW967137.2.2,251.639,20.186,GW967138.1.1,283.342,21.5,GW967138.2.2,280.897,20.3,CF419051,54151,0
2017-04-09 00:00:00,0.211,GW967137.1.1,253.034,19.5,GW967137.2.2,251.654,20.2,GW967138.1.1,283.334,21.5,GW967138.2.2,280.91,20.3,CF419051,54151,0
2017-04-10 00:00:00,0.21,GW967137.1.1,253.033,19.5,GW967137.2.2,251.661,20.2,GW967138.1.1,283.33,21.5,GW967138.2.2,280.909,20.303,CF419051,54151,0
2017-04-11 00:00:00,0.21,GW967137.1.1,253.027,19.5,GW967137.2.2,251.666,20.2,GW967138.1.1,283.323,21.5,GW967138.2.2,280.906,20.3,CF419051,54151,0
2017-04-12 00:00:00,0.21,GW967137.1.1,253.026,19.5,GW967137.2.2,251.66,20.2,GW967138.1.1,283.314,21.5,GW967138.2.2,280.9,20.3,CF419051,54151,0
2017-04-13 00:00:00,0.21,GW967137.1.1,253.026,19.5,GW967137.2.2,251.658,20.2,GW967138.1.1,283.306,21.5,GW967138.2.2,280.896,20.3,CF419051,54151,0.2
2017-04-14 00:00:00,0.21,GW967137.1.1,253.024,19.5,GW967137.2.2,251.659,20.2,GW967138.1.1,283.297,21.5,GW967138.2.2,280.895,20.301,CF419051,54151,0
2017-04-15 00:00:00,0.21,GW967137.1.1,253.022,19.5,GW967137.2.2,251.66,20.2,GW967138.1.1,283.288,21.5,GW967138.2.2,280.893,20.3,CF419051,54151,0
2017-04-16 00:00:00,0.21,GW967137.1.1,253.021,19.5,GW967137.2.2,251.659,20.2,GW967138.1.1,283.28,21.5,GW967138.2.2,280.89,20.3,CF419051,54151,0
2017-04-17 00:00:00,0.21,GW967137.1.1,253.019,19.5,GW967137.2.2,251.655,20.2,GW967138.1.1,283.27,21.5,GW967138.2.2,280.883,20.3,CF419051,54151,0
2017-04-18 00:00:00,0.21,GW967137.1.1,253.018,19.5,GW967137.2.2,251.648,20.2,GW967138.1.1,283.263,21.5,GW967138.2.2,280.876,20.3,CF419051,54151,0
2017-04-19 00:00:00,0.21,GW967137.1.1,253.017,19.5,GW967137.2.2,251.643,20.2,GW967138.1.1,283.253,21.5,GW967138.2.2,280.869,20.3,CF419051,54151,0
2017-04-20 00:00:00,0.21,GW967137.1.1,253.016,19.5,GW967137.2.2,251.642,20.2,GW967138.1.1,283.243,21.5,GW967138.2.2,280.866,20.3,CF419051,54151,0
2017-04-21 00:00:00,0.21,GW967137.1.1,253.016,19.5,GW967137.2.2,251.646,20.2,GW967138.1.1,283.235,21.5,GW967138.2.2,280.866,20.3,CF419051,54151,0
2017-04-22 00:00:00,0.21,GW967137.1.1,253.014,19.5,GW967137.2.2,251.648,20.202,GW967138.1.1,283.227,21.5,GW967138.2.2,280.865,20.3,CF419051,54151,0
2017-04-23 00:00:00,0.21,GW967137.1.1,253.015,19.5,GW967137.2.2,251.651,20.2,GW967138.1.1,283.22,21.5,GW967138.2.2,280.865,20.3,CF419051,54151,0.8
2017-04-24 00:00:00,0.21,GW967137.1.1,253.012,19.5,GW967137.2.2,251.656,20.201,GW967138.1.1,283.214,21.5,GW967138.2.2,280.868,20.3,CF419051,54151,0
2017-04-25 00:00:00,0.209,GW967137.1.1,253.016,19.5,GW967137.2.2,251.669,20.201,GW967138.1.1,283.21,21.5,GW967138.2.2,280.877,20.3,CF419051,54151,0
2017-04-26 00:00:00,0.21,GW967137.1.1,253.031,19.5,GW967137.2.2,251.682,20.201,GW967138.1.1,283.207,21.5,GW967138.2.2,280.883,20.3,CF419051,54151,33.2
2017-04-27 00:00:00,0.209,GW967137.1.1,253.031,19.5,GW967137.2.2,251.67,20.203,GW967138.1.1,283.2,21.5,GW967138.2.2,280.87,20.3,CF419051,54151,5.2
2017-04-28 00:00:00,0.21,GW967137.1.1,253.03,19.551,GW967137.2.2,251.662,20.204,GW967138.1.1,283.193,21.5,GW967138.2.2,280.859,20.3,CF419051,54151,0.4
2017-04-29 00:00:00,0.21,GW967137.1.1,253.028,19.599,GW967137.2.2,251.661,20.207,GW967138.1.1,283.186,21.5,GW967138.2.2,280.857,20.3,CF419051,54151,0
2017-04-30 00:00:00,0.209,GW967137.1.1,253.027,19.6,GW967137.2.2,251.661,20.211,GW967138.1.1,283.178,21.5,GW967138.2.2,280.854,20.3,CF419051,54151,0
2017-05-01 00:00:00,0.209,GW967137.1.1,253.025,19.6,GW967137.2.2,251.662,20.216,GW967138.1.1,283.17,21.5,GW967138.2.2,280.852,20.3,CF419051,54151,0
2017-05-02 00:00:00,0.208,GW967137.1.1,253.026,19.6,GW967137.2.2,251.663,20.218,GW967138.1.1,283.166,21.498,GW967138.2.2,280.851,20.3,CF419051,54151,0
2017-05-03 00:00:00,0.208,GW967137.1.1,253.024,19.6,GW967137.2.2,251.654,20.235,GW967138.1.1,283.158,21.492,GW967138.2.2,280.842,20.3,CF419051,54151,5.4
2017-05-04 00:00:00,0.208,GW967137.1.1,253.02,19.6,GW967137.2.2,251.644,20.24,GW967138.1.1,283.148,21.484,GW967138.2.2,280.832,20.3,CF419051,54151,0
2017-05-05 00:00:00,0.208,GW967137.1.1,253.019,19.6,GW967137.2.2,251.64,20.256,GW967138.1.1,283.14,21.448,GW967138.2.2,280.825,20.3,CF419051,54151,0.2
2017-05-06 00:00:00,0.208,GW967137.1.1,253.019,19.6,GW967137.2.2,251.645,20.282,GW967138.1.1,283.134,21.423,GW967138.2.2,280.825,20.3,CF419051,54151,0
2017-05-07 00:00:00,0.208,GW967137.1.1,253.017,19.6,GW967137.2.2,251.649,20.285,GW967138.1.1,283.127,21.411,GW967138.2.2,280.826,20.3,CF419051,54151,0
2017-05-08 00:00:00,0.208,GW967137.1.1,253.017,19.6,GW967137.2.2,251.649,20.285,GW967138.1.1,283.12,21.4,GW967138.2.2,280.824,20.3,CF419051,54151,0
2017-05-09 00:00:00,0.208,GW967137.1.1,253.016,19.6,GW967137.2.2,251.651,20.3,GW967138.1.1,283.114,21.4,GW967138.2.2,280.822,20.3,CF419051,54151,0
2017-05-10 00:00:00,0.208,GW967137.1.1,253.014,19.6,GW967137.2.2,251.651,20.298,GW967138.1.1,283.107,21.4,GW967138.2.2,280.819,20.3,CF419051,54151,0
2017-05-11 00:00:00,0.208,GW967137.1.1,253.013,19.601,GW967137.2.2,251.651,20.299,GW967138.1.1,283.1,21.4,GW967138.2.2,280.816,20.3,CF419051,54151,0
2017-05-12 00:00:00,0.207,GW967137.1.1,253.011,19.623,GW967137.2.2,251.65,20.3,GW967138.1.1,283.093,21.4,GW967138.2.2,280.812,20.3,CF419051,54151,0
2017-05-13 00:00:00,0.206,GW967137.1.1,253.012,19.663,GW967137.2.2,251.652,20.3,GW967138.1.1,283.087,21.4,GW967138.2.2,280.811,20.3,CF419051,54151,0
2017-05-14 00:00:00,0.207,GW967137.1.1,253.012,19.696,GW967137.2.2,251.659,20.3,GW967138.1.1,283.08,21.385,GW967138.2.2,280.814,20.3,CF419051,54151,0
2017-05-15 00:00:00,0.207,GW967137.1.1,253.013,19.702,GW967137.2.2,251.664,20.3,GW967138.1.1,283.077,21.344,GW967138.2.2,280.816,20.3,CF419051,54151,2
2017-05-16 00:00:00,0.207,GW967137.1.1,253.011,19.706,GW967137.2.2,251.658,20.3,GW967138.1.1,283.07,21.311,GW967138.2.2,280.808,20.3,CF419051,54151,0
2017-05-17 00:00:00,0.206,GW967137.1.1,253.008,19.751,GW967137.2.2,251.653,20.3,GW967138.1.1,283.062,21.3,GW967138.2.2,280.8,20.3,CF419051,54151,0
2017-05-18 00:00:00,0.206,GW967137.1.1,253.008,19.798,GW967137.2.2,251.648,20.3,GW967138.1.1,283.054,21.3,GW967138.2.2,280.791,20.3,CF419051,54151,0
2017-05-19 00:00:00,0.206,GW967137.1.1,253.019,19.8,GW967137.2.2,251.656,20.3,GW967138.1.1,283.05,21.3,GW967138.2.2,280.799,20.3,CF419051,54151,13.6
2017-05-20 00:00:00,0.209,GW967137.1.1,253.038,19.8,GW967137.2.2,251.684,20.3,GW967138.1.1,283.06,21.3,GW967138.2.2,280.82,20.3,CF419051,54151,53.2
2017-05-21 00:00:00,0.209,GW967137.1.1,253.034,19.8,GW967137.2.2,251.684,20.3,GW967138.1.1,283.06,21.3,GW967138.2.2,280.815,20.3,CF419051,54151,0
2017-05-22 00:00:00,0.208,GW967137.1.1,253.032,19.8,GW967137.2.2,251.68,20.3,GW967138.1.1,283.052,21.3,GW967138.2.2,280.806,20.302,CF419051,54151,4
2017-05-23 00:00:00,0.207,GW967137.1.1,253.033,19.8,GW967137.2.2,251.682,20.3,GW967138.1.1,283.044,21.767,GW967138.2.2,280.805,20.303,CF419051,54151,0
2017-05-24 00:00:00,0.208,GW967137.1.1,253.037,19.8,GW967137.2.2,251.69,20.3,GW967138.1.1,283.037,22.068,GW967138.2.2,280.808,20.302,CF419051,54151,5.6
2017-05-25 00:00:00,0.207,GW967137.1.1,253.032,19.8,GW967137.2.2,251.684,20.3,GW967138.1.1,283.03,22.014,GW967138.2.2,280.798,20.305,CF419051,54151,0.4
2017-05-26 00:00:00,0.207,GW967137.1.1,253.031,19.8,GW967137.2.2,251.683,20.3,GW967138.1.1,283.029,22,GW967138.2.2,280.794,20.307,CF419051,54151,0
2017-05-27 00:00:00,0.207,GW967137.1.1,253.031,19.8,GW967137.2.2,251.685,20.3,GW967138.1.1,283.02,22,GW967138.2.2,280.792,20.313,CF419051,54151,0
2017-05-28 00:00:00,0.206,GW967137.1.1,253.039,19.8,GW967137.2.2,251.694,20.3,GW967138.1.1,283.02,22,GW967138.2.2,280.797,20.307,CF419051,54151,15.8
2017-05-29 00:00:00,0.206,GW967137.1.1,253.033,19.8,GW967137.2.2,251.681,20.3,GW967138.1.1,283.013,22,GW967138.2.2,280.779,20.318,CF419051,54151,0
2017-05-30 00:00:00,0.206,GW967137.1.1,253.03,19.8,GW967137.2.2,251.673,20.3,GW967138.1.1,283.005,22,GW967138.2.2,280.771,20.311,CF419051,54151,0
2017-05-31 00:00:00,0.213799,GW967137.1.1,253.057968,19.8,GW967137.2.2,251.666,20.3,GW967138.1.1,282.998,22,GW967138.2.2,280.762,20.31,CF419051,54151,0
2017-06-01 00:00:00,0.220922,GW967137.1.1,253.064362,19.802,GW967137.2.2,251.655,20.3,GW967138.1.1,282.99,22,GW967138.2.2,280.753,20.321,CF419051,54151,0.2
2017-06-02 00:00:00,0.206885,GW967137.1.1,253.031265,19.871,GW967137.2.2,251.655,20.3,GW967138.1.1,282.986,22,GW967138.2.2,280.747,20.315,CF419051,54151,0
2017-06-03 00:00:00,0.207107,GW967137.1.1,253.026993,19.974,GW967137.2.2,251.66,20.3,GW967138.1.1,282.98,22,GW967138.2.2,280.749,20.314,CF419051,54151,0.2
2017-06-04 00:00:00,0.207765,GW967137.1.1,253.030228,20.078,GW967137.2.2,251.666,20.3,GW967138.1.1,282.977,22,GW967138.2.2,280.751,20.331,CF419051,54151,0.4
2017-06-05 00:00:00,0.218041,GW967137.1.1,253.039841,20.181,GW967137.2.2,251.67,20.3,GW967138.1.1,282.97,22,GW967138.2.2,280.749,20.338,CF419051,54151,0.2
2017-06-06 00:00:00,0.209324,GW967137.1.1,253.025314,20.285,GW967137.2.2,251.672,20.3,GW967138.1.1,282.967,22,GW967138.2.2,280.748,20.322,CF419051,54151,0.2
2017-06-07 00:00:00,0.208546,GW967137.1.1,253.042252,20.388,GW967137.2.2,251.673,20.3,GW967138.1.1,282.96,22,GW967138.2.2,280.746,20.327,CF419051,54151,0
2017-06-08 00:00:00,0.204319,GW967137.1.1,253.049728,20.482,GW967137.2.2,251.669,20.3,GW967138.1.1,282.958,21.958,GW967138.2.2,280.739,20.332,CF419051,54151,1.6
2017-06-09 00:00:00,0.209796,GW967137.1.1,253.057648,20.5,GW967137.2.2,251.665,20.3,GW967138.1.1,282.95,21.902,GW967138.2.2,280.733,20.358,CF419051,54151,0.4
2017-06-10 00:00:00,0.209436,GW967137.1.1,253.061127,20.5,GW967137.2.2,251.66,20.3,GW967138.1.1,282.947,21.9,GW967138.2.2,280.725,20.361,CF419051,54151,0
2017-06-11 00:00:00,0.206071,GW967137.1.1,253.062546,20.5,GW967137.2.2,251.666,20.3,GW967138.1.1,282.94,21.869,GW967138.2.2,280.729,20.351,CF419051,54151,1.4
2017-06-12 00:00:00,0.164776,GW967137.1.1,253.012558,20.5,GW967137.2.2,251.677,20.3,GW967138.1.1,282.94,21.804,GW967138.2.2,280.738,20.349,CF419051,54151,24.4
2017-06-13 00:00:00,0.211418,GW967137.1.1,253.080475,20.5,GW967137.2.2,251.671,20.3,GW967138.1.1,282.938,21.8,GW967138.2.2,280.729,20.344,CF419051,54151,0.4
2017-06-14 00:00:00,0.220319,GW967137.1.1,253.06633,20.5,GW967137.2.2,251.666,20.3,GW967138.1.1,282.93,21.8,GW967138.2.2,280.72,20.337,CF419051,54151,0.2
2017-06-15 00:00:00,0.215085,GW967137.1.1,253.059341,20.5,GW967137.2.2,251.669,20.3,GW967138.1.1,282.927,21.8,GW967138.2.2,280.72,20.348,CF419051,54151,0.2
2017-06-16 00:00:00,0.21187,GW967137.1.1,253.06337,20.5,GW967137.2.2,251.673,20.3,GW967138.1.1,282.92,21.8,GW967138.2.2,280.72,20.372,CF419051,54151,0
2017-06-17 00:00:00,0.211653,GW967137.1.1,253.050323,20.5,GW967137.2.2,251.677,20.3,GW967138.1.1,282.92,21.8,GW967138.2.2,280.72,20.374,CF419051,54151,0
